date,release_url
2018-11-28,https://winnipeg.ca/police/press/2018/11nov/2018_11_28.aspx
2018-11-27,https://winnipeg.ca/police/press/2018/11nov/2018_11_27.aspx
2018-11-26,https://winnipeg.ca/police/press/2018/11nov/2018_11_26.aspx
2018-11-25,https://winnipeg.ca/police/press/2018/11nov/2018_11_25.aspx
2018-11-24,https://winnipeg.ca/police/press/2018/11nov/2018_11_24.aspx
2018-11-23,https://winnipeg.ca/police/press/2018/11nov/2018_11_23.aspx
2018-11-22,https://winnipeg.ca/police/press/2018/11nov/2018_11_22.aspx
2018-11-21,https://winnipeg.ca/police/press/2018/11nov/2018_11_21.aspx
2018-11-20,https://winnipeg.ca/police/press/2018/11nov/2018_11_20.aspx
2018-11-19,https://winnipeg.ca/police/press/2018/11nov/2018_11_19.aspx
2018-11-18,https://winnipeg.ca/police/press/2018/11nov/2018_11_18.aspx
2018-11-17,https://winnipeg.ca/police/press/2018/11nov/2018_11_17.aspx
2018-11-16,https://winnipeg.ca/police/press/2018/11nov/2018_11_16.aspx
2018-11-15,https://winnipeg.ca/police/press/2018/11nov/2018_11_15.aspx
2018-11-14,https://winnipeg.ca/police/press/2018/11nov/2018_11_14.aspx
2018-11-13,https://winnipeg.ca/police/press/2018/11nov/2018_11_13.aspx
2018-11-12,https://winnipeg.ca/police/press/2018/11nov/2018_11_12.aspx
2018-11-11,https://winnipeg.ca/police/press/2018/11nov/2018_11_11.aspx
2018-11-10,https://winnipeg.ca/police/press/2018/11nov/2018_11_10.aspx
2018-11-09,https://winnipeg.ca/police/press/2018/11nov/2018_11_09.aspx
2018-11-08,https://winnipeg.ca/police/press/2018/11nov/2018_11_08.aspx
2018-11-07,https://winnipeg.ca/police/press/2018/11nov/2018_11_07.aspx
2018-11-06,https://winnipeg.ca/police/press/2018/11nov/2018_11_06.aspx
2018-11-05,https://winnipeg.ca/police/press/2018/11nov/2018_11_05.aspx
2018-11-04,https://winnipeg.ca/police/press/2018/11nov/2018_11_04.aspx
2018-11-03,https://winnipeg.ca/police/press/2018/11nov/2018_11_03.aspx
2018-11-02,https://winnipeg.ca/police/press/2018/11nov/2018_11_02.aspx
2018-11-01,https://winnipeg.ca/police/press/2018/11nov/2018_11_01.aspx
,https://winnipeg.ca/police/press/current.stm
2018-12-27,https://winnipeg.ca/police/press/2018/12dec/2018_12_27.aspx
2018-12-26,https://winnipeg.ca/police/press/2018/12dec/2018_12_26.aspx
2018-12-25,https://winnipeg.ca/police/press/2018/12dec/2018_12_25.aspx
2018-12-24,https://winnipeg.ca/police/press/2018/12dec/2018_12_24.aspx
2018-12-23,https://winnipeg.ca/police/press/2018/12dec/2018_12_23.aspx
2018-12-21,https://winnipeg.ca/police/press/2018/12dec/2018_12_21.aspx
2018-12-20,https://winnipeg.ca/police/press/2018/12dec/2018_12_20.aspx
2018-12-19,https://winnipeg.ca/police/press/2018/12dec/2018_12_19.aspx
2018-12-18,https://winnipeg.ca/police/press/2018/12dec/2018_12_18.aspx
2018-12-17,https://winnipeg.ca/police/press/2018/12dec/2018_12_17.aspx
2018-12-16,https://winnipeg.ca/police/press/2018/12dec/2018_12_16.aspx
2018-12-14,https://winnipeg.ca/police/press/2018/12dec/2018_12_14.aspx
2018-12-13,https://winnipeg.ca/police/press/2018/12dec/2018_12_13.aspx
2018-12-12,https://winnipeg.ca/police/press/2018/12dec/2018_12_12.aspx
2018-12-11,https://winnipeg.ca/police/press/2018/12dec/2018_12_11.aspx
2018-12-10,https://winnipeg.ca/police/press/2018/12dec/2018_12_10.aspx
2018-12-09,https://winnipeg.ca/police/press/2018/12dec/2018_12_09.aspx
2018-12-08,https://winnipeg.ca/police/press/2018/12dec/2018_12_08.aspx
2018-12-07,https://winnipeg.ca/police/press/2018/12dec/2018_12_07.aspx
2018-12-06,https://winnipeg.ca/police/press/2018/12dec/2018_12_06.aspx
2018-12-04,https://winnipeg.ca/police/press/2018/12dec/2018_12_04.aspx
